target_id	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0301219	89.6996	65.2211	52.6934	332.827	85.9958	226.09
FBtr0088166	0	0	0	1	0	1
FBtr0310646	842.962	42.6956	11.0814	741.781	13.0084	22.9919
FBtr0073730	3305.04	1562.3	1689.92	3532.22	1439.99	1646.01
FBtr0079724	5040.25	13.9819	16.9009	0.0032576	36.2435	15.7999
FBtr0346454	18184.2	10.9124	16.9173	18401.7	8.13405	8.21603
FBtr0100541	12368.5	18860.1	22013.2	30965.3	17729.6	23429
FBtr0343865	6	0	0	0	0	0
FBtr0079324	0	2	2	7	0	3
FBtr0079598	651	328	323	669	306.217	362
FBtr0081220	93.1073	0	3.28466e-4	8.39697e-5	3.04582e-5	7.79551
FBtr0300823	9.08417e-5	0	2.73302	67.8957	14.1017	0
FBtr0081221	68.2475	80.8918	31.4396	142.574	94.0847	124.622
FBtr0310645	41.645	70.1082	100.743	75.5065	94.0009	73.5827
FBtr0081219	1.85033e-5	0	7.08422	35.024	11.8127	0
FBtr0075314	305	126	134	319	124	179
FBtr0070136	118.494	42.7112	157.433	338.488	222	40.8119
FBtr0070137	325.332	50.8474	0	162.845	0	20.4965
FBtr0070135	82.1741	194.441	133.567	58.667	1.62765e-4	131.692
FBtr0076688	542.589	373.519	373.348	350.391	399.848	451.489
FBtr0346546	674.358	0	0	807.018	11.1519	0
FBtr0302935	632.632	212.06	369.321	632.576	213.105	218.235
FBtr0082329	81.3679	174.94	57.6791	201.424	148.895	115.765
FBtr0344017	62.0598	0	13.7047	0	0	13.5796
FBtr0091678	1136.27	360.576	370.34	956.012	367.654	293.584
FBtr0344016	44.7931	20.7034	0	81.8683	28.1229	0
FBtr0342985	467.108	216.467	128.686	400.399	213.018	177.744
FBtr0071815	4456.09	495.201	287.81	2541.28	654.742	482.937
FBtr0071816	74.4272	1.12566e-6	8.39723e-6	142.25	0	2.00499e-6
FBtr0071813	12373.3	5851.85	5328.33	21796.4	8544.47	8675.25
FBtr0342986	114.173	734.104	1785.4	0.202612	9.65643	587.101
FBtr0071814	723.969	73.3456	135.674	1430.36	120.083	105.825
FBtr0083049	494	241.803	239.297	495	207	213
FBtr0079593	8.23129e-8	0	2.67411	0	12.8791	0.535773
FBtr0332415	100	33.6276	31.3907	93	33.6077	38.3222
FBtr0345640	2315.7	150.427	52.4667	771.9	25.0408	100.354
FBtr0077562	1300.3	1424.57	1448.53	3055.1	1527.96	1515.65
FBtr0085387	686.173	256.972	188.156	542.684	228.997	208.011
FBtr0085386	1039.83	492.028	515.844	821.316	355.003	374.989
FBtr0085614	23.6252	19.9198	7.5964	17.8312	13.3121	15.8957
FBtr0303924	7	5	0.998318	15	6	6.98839
FBtr0303923	0	0	0.00168229	0	0	0.0116089
FBtr0300811	980	527	524	965	486	463
FBtr0340626	0.857225	0	0	0	0	0
FBtr0340627	0	0	0	0	0	0
FBtr0340628	0.142775	0	0	0	0	0
FBtr0087784	4320.45	2224.08	1536.63	4185.49	2171.4	2809.26
FBtr0332882	1260.68	0	33.6039	1291.55	0	7.74145
FBtr0339391	3.15393	662.921	1520.81	37.3143	270.599	27.0052
FBtr0084095	265.733	62.3397	55.3224	175.299	54.7045	45.3382
FBtr0343807	0	0	0	0	0	8.56575
FBtr0343805	158.43	0.00492897	207.381	0.184047	269.32	407.21
FBtr0343806	1172.84	697.655	441.296	1646.52	504.975	266.886
FBtr0086801	14.5264	3.38506	6	20.264	6	2.99999
FBtr0344145	1	0	0	0	0	0
FBtr0100454	0	0	0	0	0	0
FBtr0082255	0	0	0	0	0	0
FBtr0082256	0	0	0	0	1	0
FBtr0100455	0	0	0	0	0	0
FBtr0088783	1181	602.394	573.142	1370	549	573.631
FBtr0301333	0.11715	0	0	0	0.102213	0
FBtr0332689	0.88285	0	0	0	0.897787	0
FBtr0086107	3299	1703	1827	4501	1772	1677
FBtr0072159	6	1	6	13	5	2
FBtr0076218	76.698	56.5494	20.4728	212.341	106.53	156.66
FBtr0076219	1472.3	808.451	832.527	1291.66	590.47	603.34
FBtr0113346	10	3	1	5	0	1
FBtr0100083	1	0	0	2	0	0
FBtr0079765	0	0	1	0	0	0
FBtr0071734	0	0	1	0	0	0
FBtr0071191	105.835	60.3246	76.8087	96.3	67.3642	63.604
FBtr0345988	66.1652	9.67544	11.1913	108.7	9.63578	19.396
FBtr0071902	185.122	54.1847	19.1982	103.782	10.4563	5.13584
FBtr0332909	600.878	333.815	422.802	421.218	229.544	315.864
FBtr0078892	6215	3879	4081	7902	3386	4172
FBtr0073061	0	1	0	0	0	0
FBtr0081973	4	2.89882	0	1	0	4
FBtr0333190	0	3.10118	1	0	1	0
FBtr0072990	410	181	220	448	133	208
FBtr0076205	169.96	13.1788	16.6803	104.755	8.98941	0
FBtr0076204	210.04	149.821	169.32	272.245	156.011	169
FBtr0081487	472.868	328.712	327.868	673.679	435.832	395.794
FBtr0331678	253.132	18.2885	13.1321	295.321	12.1677	12.2063
FBtr0086674	2566	1105	1213	1812	765	938
FBtr0113686	56	26	22	41	27	26
FBtr0113685	0	0	0	0	0	0
FBtr0072069	18.4521	14.6798	0	0	20.848	29.8521
FBtr0072067	0	0	142.447	7.56035e-5	16.4681	0
FBtr0072070	611.537	227.352	167.547	931.416	279.174	339.593
FBtr0332926	0	0	0	19.3264	40.6362	0
FBtr0072068	100.011	61.2972	0	104.258	59.7183	0
FBtr0072066	0	1.6713	0.00622104	1.63248e-6	0.15551	20.5547
FBtr0087059	2027	932	888	2246	972	1072
FBtr0074966	575.609	342.02	446.628	974.119	398.085	458.479
FBtr0333896	721.391	98.9805	34.3715	409.881	65.9149	49.521
FBtr0302288	0	0	0	1	0	0
FBtr0086613	128	63	49	54	26	18
FBtr0091795	0	27.6628	15	21.1027	7.09881	18.6612
FBtr0300891	1.9522	0	0	12.0788	0.421624	0
FBtr0091794	0	0	0	0	1.7326	0
FBtr0091793	0	1.66859	0	7.49788	1.4595	1.66938
FBtr0300892	0	0	0	4.82266	0.194457	0
FBtr0091792	36.0478	0	0	0	9.9009	0
FBtr0301734	160	93	112	186	72	100
FBtr0342889	128.434	45.5459	62.798	77.6475	24.0561	85.2818
FBtr0071618	138.566	63.4541	29.202	221.352	78.9439	47.7182
FBtr0344856	0	0	0	0	0	0
FBtr0329838	0	0	0	11.0395	10.6033	0
FBtr0329840	0	1.4221e-7	0	0	0	0
FBtr0332236	0	0	18.0284	20.2966	23.7587	24.2798
FBtr0329844	261.831	105.479	143.426	261.358	152.689	184.218
FBtr0329839	52.3267	52.5809	0	104.653	52.5358	3.26141e-8
FBtr0329842	0	0	0	0	0	0
FBtr0332237	0	0	0	0	0	0
FBtr0336736	324.843	139.732	114.753	1023.65	489.414	402.503
FBtr0329846	0	0	0	0	0	0
FBtr0329845	0	0	0	0	0	0
FBtr0329843	0	51.2078	0.792389	0	0	0
FBtr0082799	6458.65	2005.68	1342.16	5411.9	2455.22	1679.02
FBtr0082797	11.4601	1529.18	2101.03	2341.91	1179.99	1523.9
FBtr0346346	2.65619e-8	1515.42	1641.93	46.0358	1166.07	976.471
FBtr0346347	9968.89	1793.72	1723.88	7995.16	1240.72	1264.61
FBtr0084420	0	0	0	1	0	1
FBtr0074230	1863	747	743	1513	765	699
FBtr0112400	145.904	1.03044	4.1020200000000004	82.1113	2.02713	5.13937
FBtr0331156	8	0	0	0	11.2464	10.4984
FBtr0331157	8	0	0	0	11.2464	10.4984
FBtr0343982	0	8.82784	7	47.5231	0	0.00311284
FBtr0332994	0	3.17216	0	9.47685	3.50718	0
FBtr0070707	478.647	60.3792	40.8375	269.388	59.659	64.3254
FBtr0070704	926.843	7.28478	0	540.382	0	0
FBtr0070706	6927.48	3155.35	3488.07	8722.86	2911	3200.51
FBtr0307065	0	0	0	0	0	0
FBtr0300565	0	141.619	1.35671e-4	0.145104	0.00318653	74.1205
FBtr0346714	1583.21	1008.11	879.642	4.02965	0.00378155	0.0093228
FBtr0339597	0	0	0	0	44.1985	1.02187e-6
FBtr0344276	1375.1	39.4493	9.20638e-5	1631.68	94.8335	53.0638
FBtr0082092	0	0	0	7.21829e-6	2.83777e-4	1.87168e-4
FBtr0344275	3.33239e-5	0	8.35293e-6	0	0	0
FBtr0300564	73.1201	0.0575351	5.92298	0.0993789	0	8.24227e-6
FBtr0344277	213.968	70.0087	200.171	1013.81	611.946	647.205
FBtr0305273	0	0	0	0	0	0
FBtr0114644	0	0	0	1	0	0
FBtr0078384	1.02941e-4	2.65004	55.6072	0.0223873	110.577	101.594
FBtr0078383	483.71	61.8485	41.215	159.869	83.2648	75.0163
FBtr0305331	705.29	332.501	311.178	885.109	234.158	232.389
FBtr0346513	0.300033	0	0	0.475608	0	0
FBtr0333152	0	1.34408	0	0	0.666976	0
FBtr0112510	5.6419	0.367179	2.33333	7.25387	2.07766	1
FBtr0087297	197.611	315.837	461.431	541.917	489.57	411.525
FBtr0087296	1819.39	780.163	618.569	1592.08	601.43	834.475
FBtr0332380	0	0	1	2	1	1
FBtr0077024	1	0	0	1	1	0
FBtr0078507	0	0	0	0	0	0
FBtr0084821	1	0	0	0	0	0
FBtr0071309	0	1	0	1	0	0
FBtr0346164	1	0	0	0	0	0
FBtr0082010	1735	968	899	1469	604	732
FBtr0086091	736.145	26.269	43.0339	237.864	38.6353	13.3744
FBtr0086092	2318.86	720.731	653.966	1757.14	697.365	660.626
FBtr0079762	8.897	0	0.927984	10.5879	3.51998	5.2514
FBtr0299772	0.0108347	0	0	0	0	0.017557
FBtr0299771	1.0194	0	0	0	0	1.44295
FBtr0299768	0	0	2	0	0	0
FBtr0345263	3.22808e-7	0	0	0	0	7.12892e-7
FBtr0305057	0	0	0	0	5	0
FBtr0305058	90.9698	4	0	18	0	1.53949
FBtr0070184	0	0	0	1	0	0
FBtr0310497	14	5	4	8	2	2
FBtr0075590	5.83047	0	0	17.4914	5.90829	7.91288
FBtr0332094	3.16953	4	4	1.5086	1.09171	1.08712
FBtr0088695	672	273	297	710	289	282
FBtr0346507	1.92877	6.70465	2.72064	9.40638	17.8317	4.22188
FBtr0346508	46.8887	6.74947	14.0724	46.9507	0	6.75373
FBtr0302176	24.5032	18.2504	17.1606	29.3858	10.9703	16.9061
FBtr0088450	2682.17	1087.75	1149.84	3018.74	1178.02	1224.09
FBtr0331955	0	0	0	0	0	0
FBtr0085033	0	0	0	1	0	0
FBtr0081690	0	0	0	0	0	0
FBtr0080434	1514.71	598	629	1936.76	768.966	717.979
FBtr0112501	25	13	10	71	32	55
FBtr0088394	273.878	19.4439	14.5278	152.046	11.2582	9.98612
FBtr0088393	348.298	211.471	211.232	487.789	206.675	255.467
FBtr0077210	38.9426	0	0	14.283	0	0
FBtr0077204	0	0	0	0	0	0
FBtr0077208	267.445	48.6603	52.3218	382.781	49.4017	109.687
FBtr0307526	15.0122	1.91802e-6	2.16382e-8	2.13851e-6	7.47367e-7	2.88568e-7
FBtr0077205	0	0	0	0	0	0
FBtr0077209	0.00621908	1.34822e-5	0	1.16203e-5	0.0017101	0
FBtr0077206	1.37322e-5	0	0	0	0	0
FBtr0307527	2.68418e-6	55.6302	0.206466	7.99846	65.5167	3.81854
FBtr0077207	90.9051	0	21.6581	38.7335	13.2617	3.09335e-7
FBtr0307528	229.236	218.272	209.462	272.183	130.791	191.988
FBtr0307524	76.9183	0	0	0	0	0
FBtr0077203	58.6922	38.4371	27.9855	30.6061	75.0276	23.5064
FBtr0307529	0	0	0	0	0	0
FBtr0307525	74.8415	0	56.3664	104.416	0	0
FBtr0308086	19.2884	4.79054	0	27.9011	0	0
FBtr0300799	145.138	97.6565	99.2508	558.227	12.3513	96.2341
FBtr0333671	18.3435	0	0	48.0294	0	9.45667
FBtr0300797	0	43.8633	0.00597105	24.9891	16.217	0
FBtr0300798	0	0	0	0	0	0
FBtr0308087	34.2281	0	13.7331	0	0	0
FBtr0089119	60.016	5.91751	1.41255	18.1034	10.012	3.1177
FBtr0300796	0	0	0	0	0	0
FBtr0300800	1068.46	210.772	223.588	742.72	382.985	269.923
FBtr0089116	104.529	0	26.0092	46.0308	13.4348	20.2688
FBtr0113033	47	13	11.5	32.5	13.5	13
FBtr0452145	47	13	11.5	32.5	13.5	13
FBtr0332591	21.131	0	0.475627	33.9629	0	0
FBtr0074079	4229.65	1420.18	1440.42	3819.3	1310	1393.6
FBtr0332592	46.2226	28.8227	19.1031	34.7343	0	17.4041
FBtr0086996	0	0	0	0	1	0
FBtr0336954	3	1	2	2	3	0
FBtr0346809	0	0	0	0	0	0
FBtr0308827	218.949	66.9687	17.6895	216.032	180.936	185.307
FBtr0084137	1999.48	869.85	1038.9	3291.48	1318.36	1555.77
FBtr0308826	153.569	77.1817	71.4149	355.485	183.7	93.925
FBtr0071541	1567	988	951	2128	1258	1303
FBtr0336859	0	0	2	0	0	0
FBtr0336860	0.891165	0.588777	0	1.70836	0	0.605539
FBtr0080707	2.10883	1.41122	0	4.29164	3	1.39446
FBtr0290334	0	0	0	0	0	0
FBtr0290335	5.43635	0	0	2.71818	0	0
FBtr0308597	0	0	0	0	0	0
FBtr0301944	1.56365	0	0	5.28182	0	0
FBtr0080480	0	0	0	0	0	0
FBtr0081576	3.00137	46	43	11.4286	27	27
FBtr0339734	86.9986	0	0	74.5714	0	0
FBtr0084804	0	0	0	0	0	0
FBtr0332163	0	0	0	0	0	0
FBtr0303731	0	0	0	0	0	0
FBtr0086044	6135.3	2048.44	1978.17	6808.48	2281.91	2118.77
FBtr0335270	388.272	49.4328	12.843	102.138	39.6113	35.8312
FBtr0070437	0	0	0	0	0	0
FBtr0302447	0	0	0	3.4324	0	0
FBtr0302449	10	7	6	8.42642	0	8.98017
FBtr0302448	0	0	0	4.14119	7	0.0198316
FBtr0087862	359.523	130.45	85.603	419.852	122.115	141.328
FBtr0302455	0.0116908	0	0	52.8087	0	0
FBtr0087864	59.9153	65.5497	116.397	15.8811	36.8849	51.6722
FBtr0087863	5.5501	0	0	5.45798	0	0
FBtr0072962	8	2	3	5	4	3
FBtr0076847	4242	2348	2481	5454	2442	2482
FBtr0336754	0.395643	5	5	6.33557	0	13
FBtr0081966	21.6044	0	0	21.6644	6	0
FBtr0070293	0	0	0	0	0	0
FBtr0070294	192	136	116	212	143	114
FBtr0074896	3628.04	1005.19	899.421	4557.6	1177.01	1412.87
FBtr0331800	635.962	313.805	467.579	147.397	252.989	241.134
FBtr0072564	395	275	259	632	312	318
FBtr0074785	106.252	108.114	116	87.838	69	119
FBtr0346015	92.2855	3.88583	0	52.162	0	0
FBtr0074474	0	0	1	0	0	0
FBtr0331811	42.986	226.287	263.136	219.189	180.077	227.905
FBtr0075141	604.014	104.713	93.8636	422.811	121.923	96.0946
FBtr0088926	466	191	203	417	161	162
FBtr0301134	3.00486e-4	1.92923e-4	0.106289	217.817	0	233.619
FBtr0085069	2504	1122	1033.89	2642.18	1243	953.381
FBtr0078288	275.822	220	242	326.052	195	183.532
FBtr0304820	164.178	0	0	143.948	0	22.4676
FBtr0301448	0	4.80108	1.01235	37.3039	4.92572e-4	0
FBtr0301447	227.715	213.79	182.957	194.541	134.198	146.355
FBtr0301446	281.285	13.409	31.0306	159.155	60.8018	75.6452
FBtr0345944	10.8103	5.16275	6	16.0757	1.97047	0
FBtr0345943	43.1897	4.83725	0	23.9243	9.02953	9
FBtr0301526	0	2	3	3	1	2
FBtr0089287	0.136192	0	0	0	0	0
FBtr0337061	2.86381	0	0	0	0	0
FBtr0075653	3.75206	0	0.929358	0.948113	0.94967	0.932995
FBtr0075654	0.247943	0	0.0706419	0.051887	0.0503295	0.0670048
FBtr0329941	957.716	132.631	115.062	656.694	105.792	95.1659
FBtr0079301	621.642	265.911	240.385	728.657	312.088	186.579
FBtr0329942	517.08	228.044	137.062	776.418	262.846	132.192
FBtr0079300	391.281	418.207	422.245	590.616	528.137	491.532
FBtr0329943	391.281	418.207	422.245	590.616	528.137	491.532
FBtr0076933	0	0	0	0	0	0
FBtr0078830	132.856	78.7423	143.927	56.654	93.2362	101.97
FBtr0078828	526.332	556.349	611.977	561.642	502.284	582.385
FBtr0078829	945.812	263.908	172.096	971.704	191.48	117.645
FBtr0343392	0	1	0	0	0	0
FBtr0081279	848	436	451	982	371	467
FBtr0309241	31.5362	521.8	721.252	1250.99	654.025	402.035
FBtr0085444	296.007	926.91	915.777	60.1017	734.518	906.192
FBtr0085446	0.160412	121.143	0.640683	0	18.7631	116.602
FBtr0085442	2339.31	418.064	529.184	2816.93	289.391	17.1768
FBtr0085445	0	88.4802	28.1465	20.2119	29.4589	118.625
FBtr0085443	2287.73	22.6036	8.95212e-6	1597.08	461.279	626.368
FBtr0088549	106.594	5.9863e-4	721.159	814.442	151.178	150.806
FBtr0306808	35.9275	19.0861	22.5481	96.5955	41.1642	20.6229
FBtr0088548	4819.27	1884.68	1916.82	4889.84	2024.84	1962.53
FBtr0088550	4808.2	2224.89	1841.47	9652.93	3540.21	4365.04
FBtr0339384	108.002	58.34	7.18273e-4	76.2002	46.609	7.30776e-7
FBtr0072788	149.571	33.9516	60.6827	97.6844	47.6473	50.8377
FBtr0332877	60.0573	101.107	23.4992	31.878	0	28.9571
FBtr0332876	154.371	46.7533	65.7137	85.4376	49.7913	74.0595
FBtr0330391	205.942	84.9369	26.4337	118.658	79.4968	71.5
FBtr0070244	205.942	84.9369	26.4337	118.658	79.4968	71.5
FBtr0345507	353.729	0.146701	84.1512	373.435	0.035282	0
FBtr0343114	7.49497e-4	2.5935e-4	6.97446e-4	0	2.13697e-4	0
FBtr0081125	5.42284	2.01866	2.0518	7	2.99979	0
FBtr0343113	0.576409	1	0.957299	0	0	0
FBtr0088203	2	0	0	0	0	0
FBtr0301738	0	0	0	0	0	0
FBtr0340494	0	0	0	0	1	0
FBtr0071336	4	1	0	1	0	0
FBtr0077408	309	182.818	212.552	317	169.887	156.601
FBtr0082719	629	323	329	519	263	310
FBtr0073257	1	0	0	1	3	3
FBtr0086736	12.343	7.95477	9.66225	46.7826	18.5266	8.30747
FBtr0086740	37979.7	4379.05	3875.59	26271.5	5238.84	4898.22
FBtr0086738	24290.9	20791	22511.7	45993.7	24192.6	25822.5
FBtr0336484	148.553	48.1208	69.2959	17.0467	123.375	53.6528
FBtr0100617	131.475	0	0	137.076	43.7935	12.4325
FBtr0078907	28.8771	0	14.1412	22.4604	10.209	10.8417
FBtr0336483	760.096	348.879	299.563	862.417	192.622	261.073
FBtr0300890	180	106.896	101.824	215.299	87.5626	95.6286
FBtr0087788	0	9.10449	0	14.7015	36.4374	18.3714
FBtr0333952	883.751	102.821	60.436	429.342	107.18	98.3914
FBtr0333962	0	2.12712e-6	8.12023e-5	1.49573	6.76447e-6	0.0422013
FBtr0333960	0.00563635	0	0	0	0	0
FBtr0333957	0	0	0	39.7443	0	0
FBtr0333954	0	0	0	0	0	17.2598
FBtr0333956	0	22.3014	90.9282	0	6.60338	9.74657
FBtr0333958	2722.57	1415.94	1362.18	3386.69	1431.23	1175.3
FBtr0333953	1.47015e-4	0	0	0	0	0
FBtr0333961	18.9436	3.9638	5.4601	21.7317	10.6809	5.26172
FBtr0333959	0	0	0	0	9.31035	1.79075e-4
FBtr0333955	14.7301	13.9723	0	0	0	1.24765e-5
FBtr0088331	2	0	1	0	0	1
FBtr0088330	1	0	0	0	1	0
FBtr0299623	1049.64	481.292	471.562	1602.27	519.793	431.573
FBtr0299624	1923.98	792.783	924.206	2110.27	1102.93	1063.77
FBtr0299622	64.5075	23.5223	12.7688	120.452	42.0345	27.4776
FBtr0299625	0	56.2704	46.5944	0	5.61029e-5	45.5235
FBtr0339261	129.06	50.5478	28.5392	38.55	44.1458	9.67763
FBtr0333266	11.9172	0	0	0	6.76951	0
FBtr0333267	4235.21	724.678	646.287	2788.2	915.782	640.098
FBtr0072589	5317.87	3348.32	2949.71	7675.8	3794.45	3047.9
FBtr0305556	0	0	1	1	0	1
FBtr0072219	7159.6	4392.46	4468.3	10687.6	4623.29	5637.52
FBtr0305990	113.52	34.8007	33.6863	58.4898	76.8503	81.7146
FBtr0305989	1226.88	30.7312	0	1143.92	55.8566	30.7623
FBtr0342704	0	0	0	0	0	0
FBtr0086258	18	2	11	10	5	3
FBtr0307759	0	5.8109	65.0129	71.5513	11.9714	32.2368
FBtr0084065	139.124	45.0442	66.1147	145.082	79.3286	101.279
FBtr0084067	147.507	90.8861	53.3581	142.182	70.4212	40.2571
FBtr0084070	497.517	175.559	274.753	473.711	165.081	161.396
FBtr0084077	74.1102	43.4832	46.4471	66.9284	24.3039	41.7615
FBtr0084072	70.6055	36.8661	30.8917	73.4675	11.3965	40.9168
FBtr0084073	497.299	267.356	325.887	570.588	194.541	258.685
FBtr0084066	193.868	46.8524	46.6518	141.451	94.468	75.2613
FBtr0084078	230.344	102.637	80.905	236.348	87.8784	119.944
FBtr0084079	1251.17	644.157	758.065	1115.74	626.677	668.557
FBtr0114360	78.3083	79.6436	117.067	78.4867	99.835	37.817
FBtr0307760	0	10.8532	0	0	0	0
FBtr0084081	92.0424	176.033	157.475	232.242	169.601	159.486
FBtr0343765	47.6973	19.8234	28.2046	74.4761	37.0221	38.1939
FBtr0084064	26.9343	69.8819	77.2456	125.798	45.5137	49.5834
FBtr0084085	54.4318	8.23766	31.2778	44.0986	22.34	21.0239
FBtr0084083	0	72.4132	0	0.751438	32.9991	13.0265
FBtr0114361	184.773	106.259	97.1153	230.283	95.2007	88.3976
FBtr0084071	0	0	2.27321	74.1276	0	0
FBtr0084084	0	48.9092	24.8161	0	0.0256141	14.9193
FBtr0084069	65.7304	55.6037	57.6113	150.97	81.8214	62.155
FBtr0084080	13.749	0	1.77293	0	6.81709	0
FBtr0084074	29.9004	41.6947	50.2444	0	45.4614	42.3079
FBtr0084075	395.114	308.361	318.194	775.523	334.198	303.357
FBtr0084062	313.455	169.65	201.595	462.741	126.824	169.281
FBtr0114359	19.4112	15.2216	14.2336	0	0	18.3603
FBtr0084068	80.914	70.141	29.1759	214.585	78.9072	84.3638
FBtr0084063	152.958	80.3257	54.0952	233.37	101.402	85.0236
FBtr0084082	231.55	149.23	83.6714	367.241	196.656	154.037
FBtr0084060	69.1773	4.13976	5.95564	43.5685	7.96073	9.11816
FBtr0084061	57.3411	60.1103	66.0742	125.122	50.747	73.2509
FBtr0082978	979.904	664.869	532.368	1524.41	286.679	451.422
FBtr0082979	2200.1	838.131	964.632	1692.59	1157.32	1007.58
FBtr0304634	0	0	0	0	0	0
FBtr0304635	0	0	0	0	0	0
FBtr0343117	1164.68	0	34.625	420.58	16.2961	32.6735
FBtr0089628	1729.32	1134	1177.38	2117.42	872.704	900.326
FBtr0334574	745.702	386.863	341.383	990.223	520.856	406.927
FBtr0334576	3.66925e-5	0	0	0	0	0
FBtr0334577	1.99131e-6	0	0	5.06563e-5	0	0
FBtr0334575	632.298	307.137	401.617	777.777	214.144	298.073
FBtr0078208	19	6	1	7	5	6
FBtr0307394	49.0161	42.1301	22.8019	62.5284	23.6972	33.4984
FBtr0100010	522.639	225.483	244.792	353.01	145.846	198.875
FBtr0290267	24.476	0	0	18.9923	5.86785	0
FBtr0081021	449	204.719	191.052	314.506	190.054	181.615
FBtr0081022	228.563	70.7409	93.6158	389.795	118.052	109.828
FBtr0340182	97.075	0	24.0601	113.441	0	0
FBtr0330341	0.666667	0.333333	0	0.333333	0	0.333333
FBtr0334765	0	0	0	0	0	0
FBtr0346866	0.666667	0.333333	0	0.333333	0	0.333333
FBtr0330340	0.666667	0.333333	0	0.333333	0	0.333333
FBtr0079832	0	0	0	0	0	0
FBtr0080478	357	129	114.57	333	125	123
FBtr0076185	4.03156	1.81688	1.29406	2.75453	1.20925	1.40563
FBtr0345037	19.9684	9.18312	5.70594	15.2455	6.79075	6.59437
FBtr0076310	0	0	0	0	0	0
FBtr0331552	0	0	0	0	0	0
FBtr0076308	0	0	0	0	0	0
FBtr0076309	0	0	0	0	0	0
FBtr0070270	965.883	934.931	890.415	1213.54	666.859	714.029
FBtr0333115	1035.81	90.8652	52.1272	666.347	130.94	68.9437
FBtr0085157	22	0	13.1979	27	11.0676	0
FBtr0334728	0	11.1327	0	0	0	9
FBtr0333180	229.232	755.337	931.992	632.94	971.5	687.6
FBtr0333179	118.145	0	25.4083	102.266	0	23.5761
FBtr0100538	1753.37	433.409	218.484	927.098	461.105	159.176
FBtr0333181	483.57	1.30134	203.854	1349.42	51.8883	375.137
FBtr0333182	195.915	5.82792	0	322.1	19.9969	14.2575
FBtr0077342	144.767	31.1254	0.261963	101.176	36.5095	12.2536
FBtr0303582	0	0	0	0	0	0
FBtr0100508	20.6471	15.9925	0	0	0	0
FBtr0073321	0	65.271	0	39.4117	0	0
FBtr0343995	57.6339	3.37126e-6	49.7995	0.00320526	0	0
FBtr0304989	190.867	44.1866	60.0418	151.765	24.4494	46.1251
FBtr0302594	0	102.808	69.5401	2.69982e-8	26.935	16.5669
FBtr0100507	0	53.4835	0	4.09927e-4	11.4717	0.164215
FBtr0304990	645.073	113.258	74.7969	71.672	41.1439	0
FBtr0100504	38.3713	3.59661e-4	103.822	0	1.48944e-8	16.1438
FBtr0100505	112.408	0	0	19.1474	0	0
FBtr0306974	352.343	198.844	210.186	249.73	171.75	191.635
FBtr0346589	142.688	0	10.7026	147.608	0	0
FBtr0331628	594.045	633.823	586.544	601.706	457.638	544.052
FBtr0077647	520.955	66.7272	82.714	377.294	64.8402	57.4423
FBtr0344864	60.6465	72.4511	75.0291	109.266	63.311	89.3346
FBtr0290281	104.354	9.54885	9.97094	189.734	47.689	28.6654
FBtr0343739	53.0522	110.975	113.788	64.6917	49.2191	64.6875
FBtr0079885	275.71	2.8103e-5	3.36796e-8	4.58569	1.64613	0
FBtr0079886	345.197	125.736	23.2315	339.005	186.472	141.411
FBtr0343738	168.368	0	0	398.499	0	0
FBtr0079887	387.978	355.682	528.656	628.621	498.5	521.236
FBtr0078137	154.378	0	0	164.039	0	26.4938
FBtr0343780	105.284	0	0	124.514	0	0
FBtr0343779	44.2167	134.276	153.71	4.75558e-4	120	122.528
FBtr0074411	2.18718	1.00936	1.08087	2.20463	0	2.22347
FBtr0080873	1136.54	1066	1083.66	2035.24	1598.21	1252.28
FBtr0301144	252.262	64.0206	112.243	220.12	0	79.1351
FBtr0080874	54.916	13.6873	0	82.374	55.2384	13.8369
FBtr0337091	2058.28	249.288	180.093	1932.26	354.551	236.752
FBtr0080962	0	0	0	0	0	0
FBtr0073225	223.151	0	0	216.261	0	0
FBtr0073226	198.849	173	200	85.7392	130	145
FBtr0433523	0	0	0	0	0	0
FBtr0343755	142.595	33.9509	49.866	132.04	20.1479	35.7045
FBtr0072480	384.384	368.132	406.441	418.324	189.088	416.47
FBtr0346614	21.3663	61.4249	37.2681	37.0651	41.9581	0
FBtr0072481	824.249	190.049	237.291	791.611	303.954	221.53
FBtr0310005	5.34202	0	0	0	1.00103	1.34011
FBtr0310006	0	1.32682	0	0	0	0
FBtr0075285	0	1.15386	0	0	0	0
FBtr0333861	0	5.52058	0	3.92084	0	0
FBtr0113427	0	0	0	3.0736	0	2.00327
FBtr0113428	0.662869	0	0	2.46377	0	0.663114
FBtr0290066	0	0	0	0	0	0
FBtr0075761	0	0	0	0	0	0
FBtr0075762	8	4	10	7	2	3
FBtr0075763	0	0	0	0	0	0
FBtr0072371	5	5	3	5	3	6
FBtr0085865	390	212	240	480	220	208
FBtr0073355	0	0	0	1	0	0
FBtr0081351	0	0	0	0	0	0
FBtr0339232	0	0	0	0	0	0
FBtr0346419	0	0	0	0	0	0
FBtr0083277	842.23	497.323	592.996	1166.15	420.589	536.575
FBtr0301049	0	0	0	6.52632	0	0
FBtr0112592	0	0	0	2.47368	2.28996	0
FBtr0333005	3	2	1	0	0.710037	1
FBtr0334896	0	2	0	1	1	0
